"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"3MINDIA","EQ","01-Feb-2018","      18796.15","      18995.00","      19487.00","      18775.00","      19305.00","      19282.05","      19205.70","       2613","            50184486.15","        839","       1826","         69.88"
"3MINDIA","EQ","02-Feb-2018","      19282.05","      18815.60","      19299.65","      17755.55","      18473.00","      18317.50","      19016.82","      21196","           403080611.10","       1343","      19744","         93.15"
"3MINDIA","EQ","05-Feb-2018","      18317.50","      18400.00","      19317.65","      18002.00","      18950.00","      18943.10","      18931.74","       6206","           117490382.20","       1338","       4714","         75.96"
"3MINDIA","EQ","06-Feb-2018","      18943.10","      18887.00","      18887.00","      18200.05","      18475.00","      18462.00","      18442.58","       2756","            50827762.35","        741","       1978","         71.77"
"3MINDIA","EQ","07-Feb-2018","      18462.00","      18600.00","      18700.00","      18300.05","      18317.90","      18468.85","      18509.54","       1480","            27394121.50","        370","       1238","         83.65"
"3MINDIA","EQ","08-Feb-2018","      18468.85","      18326.10","      18800.00","      18326.10","      18500.00","      18515.10","      18649.47","       1717","            32021147.90","        496","       1387","         80.78"
"3MINDIA","EQ","09-Feb-2018","      18515.10","      18598.85","      19018.85","      18315.00","      18900.00","      18924.45","      18555.67","       8807","           163419757.60","        665","       8336","         94.65"
"3MINDIA","EQ","12-Feb-2018","      18924.45","      18920.00","      22709.30","      18920.00","      21910.00","      21706.70","      21903.38","      22085","           483736172.90","       4926","       9882","         44.75"
"3MINDIA","EQ","14-Feb-2018","      21706.70","      21995.00","      22000.00","      20555.00","      20700.00","      20689.10","      21371.51","       4347","            92901967.35","       1935","       2654","         61.05"
"3MINDIA","EQ","15-Feb-2018","      20689.10","      20872.00","      21000.00","      20306.35","      20350.05","      20402.90","      20807.13","       2372","            49354515.10","        992","       1167","         49.20"
"3MINDIA","EQ","16-Feb-2018","      20402.90","      20501.40","      20730.05","      19725.80","      20050.00","      19922.35","      20222.38","       1921","            38847187.60","        907","        948","         49.35"
"3MINDIA","EQ","19-Feb-2018","      19922.35","      19999.00","      21199.00","      19602.15","      20400.00","      20218.60","      20623.73","       4786","            98705153.15","       2221","       1634","         34.14"
"3MINDIA","EQ","20-Feb-2018","      20218.60","      20510.85","      21436.00","      20160.05","      20500.00","      20497.95","      20801.60","       3516","            73138418.25","       1609","       1397","         39.73"
"3MINDIA","EQ","21-Feb-2018","      20497.95","      20799.00","      20906.00","      20430.00","      20540.00","      20543.45","      20646.04","       1446","            29854169.20","        661","        682","         47.16"
"3MINDIA","EQ","22-Feb-2018","      20543.45","      20455.00","      20886.35","      20455.00","      20835.00","      20725.25","      20707.73","       1608","            33298028.05","        605","       1162","         72.26"
"3MINDIA","EQ","23-Feb-2018","      20725.25","      20700.00","      20931.35","      20665.15","      20688.05","      20733.80","      20762.96","       1212","            25164705.65","        625","        699","         57.67"
