"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"63MOONS","EQ","29-Nov-2018","        103.95","        104.00","        105.40","         96.10","         97.00","         98.10","         99.59","     773819","            77066325.80","       9412","     196653","         25.41"
"63MOONS","EQ","30-Nov-2018","         98.10","         97.50","        102.95","         96.30","         99.00","        100.05","         99.87","     605209","            60442859.95","       7439","     112747","         18.63"
"63MOONS","EQ","03-Dec-2018","        100.05","         99.95","        104.30","         99.00","         99.20","        100.15","        101.37","     491446","            49818564.55","       8168","     111915","         22.77"
"63MOONS","EQ","04-Dec-2018","        100.15","         99.50","        102.90","         96.30","         96.90","         97.70","         99.91","     347670","            34734675.95","       6510","     103983","         29.91"
"63MOONS","EQ","05-Dec-2018","         97.70","         95.25","        101.70","         95.25","         96.95","         97.15","         98.68","     485827","            47940657.15","       8730","      78871","         16.23"
"63MOONS","EQ","06-Dec-2018","         97.15","         96.85","         98.95","         92.55","         92.90","         94.00","         95.61","     266380","            25469051.40","       4876","      65331","         24.53"
"63MOONS","EQ","07-Dec-2018","         94.00","         94.05","         95.35","         87.55","         87.80","         88.60","         90.92","     332156","            30200106.60","       4758","     118380","         35.64"
"63MOONS","EQ","10-Dec-2018","         88.60","         87.95","         87.95","         83.15","         83.30","         83.65","         85.18","     223724","            19055900.75","       3135","      75399","         33.70"
"63MOONS","EQ","11-Dec-2018","         83.65","         82.00","         94.90","         81.00","         92.00","         92.05","         90.40","    1059545","            95780724.60","      12952","     149901","         14.15"
"63MOONS","EQ","12-Dec-2018","         92.05","         92.05","         98.90","         92.05","         95.70","         96.20","         96.49","     688783","            66462048.70","       8181","     138020","         20.04"
"63MOONS","EQ","13-Dec-2018","         96.20","         96.90","         96.90","         92.10","         93.00","         93.40","         94.39","     347564","            32805604.55","       7061","      71560","         20.59"
"63MOONS","EQ","14-Dec-2018","         93.40","         93.00","         95.95","         91.10","         93.45","         93.75","         94.13","     247597","            23305141.65","       3044","      53038","         21.42"
"63MOONS","EQ","17-Dec-2018","         93.75","         93.15","         95.70","         92.85","         93.05","         93.50","         94.14","     205682","            19361964.75","       3961","      46345","         22.53"
"63MOONS","EQ","18-Dec-2018","         93.50","         93.00","        102.60","         92.50","         99.10","         98.90","         98.96","    1239210","           122634079.80","      12760","     248419","         20.05"
"63MOONS","EQ","19-Dec-2018","         98.90","         99.80","        105.90","         97.60","        101.10","        101.25","        102.06","     961306","            98115415.90","      11756","     182830","         19.02"
"63MOONS","EQ","20-Dec-2018","        101.25","         99.65","        103.90","         99.50","        101.45","        101.20","        101.69","     377537","            38391564.90","       5988","      74402","         19.71"
"63MOONS","EQ","21-Dec-2018","        101.20","        101.00","        102.00","         95.60","         96.00","         96.35","         98.03","     328860","            32239591.95","       4994","     109774","         33.38"
"63MOONS","EQ","24-Dec-2018","         96.35","         96.95","         99.90","         96.10","         97.00","         97.15","         97.61","     266895","            26051468.85","       3636","      55025","         20.62"
"63MOONS","EQ","26-Dec-2018","         97.15","         95.30","         96.80","         93.30","         94.35","         94.65","         95.09","     217481","            20680198.15","       3565","      62420","         28.70"
"63MOONS","EQ","27-Dec-2018","         94.65","         95.60","         99.40","         94.35","         99.05","         97.55","         97.06","     397226","            38553009.60","       4332","     127124","         32.00"
"63MOONS","EQ","28-Dec-2018","         97.55","         99.00","        102.70","         98.45","        100.15","        100.50","        100.86","     560140","            56494413.40","       7317","     141711","         25.30"
"63MOONS","EQ","31-Dec-2018","        100.50","        101.40","        101.40","         98.30","         98.50","         98.80","         99.61","     226778","            22590164.00","       3398","      64407","         28.40"
